Sale_ID,Date,Store_ID,Product_ID,Units
405050,12/22/2022,33,6,1
405051,12/22/2022,39,3,1
405052,12/22/2022,26,11,1
405053,12/22/2022,9,30,2
405054,12/22/2022,44,30,1
405055,12/22/2022,22,34,1
405056,12/22/2022,50,18,1
405057,12/22/2022,4,8,2
405058,12/22/2022,36,6,1
405059,12/22/2022,27,30,1
405060,12/22/2022,12,3,1
405061,12/22/2022,29,10,1
405062,12/22/2022,27,30,1
405063,12/22/2022,28,24,1
405064,12/22/2022,16,34,1
405065,12/22/2022,46,3,1
405066,12/22/2022,41,19,1
405067,12/22/2022,25,30,1
405068,12/22/2022,40,24,1
405069,12/22/2022,10,3,6
405070,12/22/2022,19,11,1
405071,12/22/2022,37,1,1
405072,12/22/2022,9,27,1
405073,12/22/2022,26,18,1
405074,12/22/2022,15,3,1
405075,12/22/2022,45,10,1
405076,12/22/2022,35,19,2
405077,12/22/2022,50,3,1
405078,12/22/2022,31,11,3
405079,12/22/2022,5,8,1
405080,12/22/2022,37,20,1
405081,12/22/2022,22,4,1
405082,12/22/2022,7,21,1
405083,12/22/2022,14,3,2
405084,12/22/2022,4,8,1
405085,12/22/2022,23,6,1
405086,12/22/2022,11,11,1
405087,12/22/2022,19,11,1
405088,12/22/2022,4,5,1
405089,12/22/2022,10,25,2
405090,12/22/2022,15,10,1
405091,12/22/2022,5,8,1
405092,12/22/2022,48,22,1
405093,12/22/2022,10,21,3
405094,12/22/2022,21,14,2
405095,12/22/2022,36,6,1
405096,12/22/2022,6,26,1
405097,12/22/2022,37,1,1
405098,12/22/2022,18,6,1
405099,12/22/2022,2,7,3
405100,12/22/2022,37,1,1
405101,12/22/2022,6,3,3
405102,12/22/2022,5,19,3
405103,12/22/2022,11,11,1
405104,12/22/2022,42,7,1
405105,12/22/2022,5,16,1
405106,12/22/2022,43,23,1
405107,12/22/2022,38,24,1
405108,12/22/2022,10,21,3
405109,12/22/2022,26,11,1
405110,12/22/2022,22,34,1
405111,12/22/2022,49,24,1
405112,12/22/2022,4,7,1
405113,12/22/2022,43,23,1
405114,12/22/2022,11,13,1
405115,12/22/2022,4,8,1
405116,12/22/2022,10,3,6
405117,12/22/2022,4,8,1
405118,12/22/2022,6,19,1
405119,12/22/2022,14,6,1
405120,12/22/2022,49,24,1
405121,12/22/2022,45,6,6
405122,12/22/2022,41,32,1
405123,12/22/2022,4,8,1
405124,12/22/2022,22,21,1
405125,12/22/2022,41,19,1
405126,12/22/2022,41,32,1
405127,12/22/2022,46,3,1
405128,12/22/2022,31,14,3
405129,12/22/2022,11,11,1
405130,12/22/2022,13,8,1
405131,12/22/2022,5,16,1
405132,12/22/2022,38,3,1
405133,12/22/2022,46,3,1
405134,12/22/2022,14,8,1
405135,12/22/2022,25,2,1
405136,12/22/2022,47,31,3
405137,12/22/2022,19,7,1
405138,12/22/2022,9,8,2
405139,12/22/2022,22,2,1
405140,12/22/2022,5,3,1
405141,12/22/2022,13,1,5
405142,12/22/2022,28,19,2
405143,12/22/2022,4,30,1
405144,12/22/2022,11,21,1
405145,12/22/2022,38,3,1
405146,12/22/2022,34,11,1
405147,12/22/2022,40,24,1
405148,12/22/2022,5,8,1
405149,12/22/2022,38,24,1
405150,12/22/2022,20,7,1
405151,12/22/2022,23,33,1
405152,12/22/2022,31,25,2
405153,12/22/2022,15,3,1
405154,12/22/2022,12,30,1
405155,12/22/2022,29,29,1
405156,12/22/2022,6,8,1
405157,12/22/2022,48,16,1
405158,12/22/2022,18,17,1
405159,12/22/2022,20,17,1
405160,12/22/2022,11,21,1
405161,12/22/2022,31,11,1
405162,12/22/2022,6,6,5
405163,12/22/2022,10,3,5
405164,12/22/2022,15,10,1
405165,12/22/2022,34,11,1
405166,12/22/2022,39,25,1
405167,12/22/2022,12,3,1
405168,12/22/2022,22,2,1
405169,12/22/2022,39,3,1
405170,12/22/2022,30,6,1
405171,12/22/2022,40,24,1
405172,12/22/2022,25,2,1
405173,12/22/2022,9,27,1
405174,12/22/2022,47,31,4
405175,12/22/2022,1,30,1
405176,12/22/2022,10,30,1
405177,12/22/2022,23,21,1
405178,12/22/2022,23,21,1
405179,12/22/2022,49,18,3
405180,12/22/2022,18,17,1
405181,12/22/2022,19,11,1
405182,12/22/2022,28,24,1
405183,12/22/2022,31,11,2
405184,12/22/2022,31,16,1
405185,12/22/2022,39,3,1
405186,12/22/2022,9,27,1
405187,12/22/2022,33,6,1
405188,12/22/2022,11,11,1
405189,12/22/2022,9,8,2
405190,12/22/2022,31,14,2
405191,12/22/2022,34,19,1
405192,12/22/2022,6,26,1
405193,12/22/2022,37,20,1
405194,12/22/2022,4,11,1
405195,12/22/2022,38,3,1
405196,12/22/2022,25,11,3
405197,12/22/2022,3,30,3
405198,12/22/2022,2,7,3
405199,12/22/2022,31,14,3
405200,12/22/2022,37,11,1
405201,12/22/2022,4,5,1
405202,12/22/2022,5,3,1
405203,12/22/2022,45,15,1
405204,12/22/2022,16,34,1
405205,12/22/2022,49,24,1
405206,12/22/2022,45,10,1
405207,12/22/2022,23,6,1
405208,12/22/2022,28,8,1
405209,12/22/2022,1,5,1
405210,12/22/2022,13,30,1
405211,12/22/2022,48,35,1
405212,12/22/2022,11,11,1
405213,12/22/2022,28,30,1
405214,12/22/2022,48,35,1
405215,12/22/2022,29,10,1
405216,12/22/2022,13,30,1
405217,12/22/2022,9,8,3
405218,12/22/2022,49,24,1
405219,12/22/2022,27,30,1
405220,12/22/2022,31,14,2
405221,12/22/2022,41,25,1
405222,12/22/2022,4,30,1
405223,12/22/2022,44,25,2
405224,12/22/2022,22,6,1
405225,12/22/2022,14,8,1
405226,12/22/2022,1,5,1
405227,12/22/2022,19,30,1
405228,12/22/2022,13,8,1
405229,12/22/2022,1,20,1
405230,12/22/2022,10,30,1
405231,12/22/2022,42,7,1
405232,12/22/2022,50,30,1
405233,12/22/2022,17,8,2
405234,12/22/2022,43,23,1
405235,12/22/2022,17,25,1
405236,12/22/2022,50,3,1
405237,12/22/2022,50,3,1
405238,12/22/2022,22,4,1
405239,12/22/2022,4,8,1
405240,12/22/2022,18,6,1
405241,12/22/2022,45,3,1
405242,12/22/2022,18,34,1
405243,12/22/2022,31,11,1
405244,12/22/2022,13,1,4
405245,12/22/2022,3,15,1
405246,12/22/2022,42,25,1
405247,12/22/2022,23,33,1
405248,12/22/2022,1,22,1
405249,12/22/2022,4,8,1
405250,12/22/2022,12,3,1
405251,12/22/2022,29,18,1
405252,12/22/2022,37,20,1
405253,12/22/2022,12,30,1
405254,12/22/2022,37,1,1
405255,12/22/2022,44,31,1
405256,12/22/2022,32,13,1
405257,12/22/2022,9,21,1
405258,12/22/2022,37,20,1
405259,12/22/2022,10,3,4
405260,12/22/2022,34,19,1
405261,12/22/2022,29,10,1
405262,12/22/2022,21,21,1
405263,12/22/2022,5,19,4
405264,12/22/2022,17,3,3
405265,12/22/2022,41,32,1
405266,12/22/2022,14,8,1
405267,12/22/2022,11,11,1
405268,12/22/2022,28,8,1
405269,12/22/2022,43,23,1
405270,12/22/2022,4,11,1
405271,12/22/2022,31,11,2
405272,12/22/2022,1,5,1
405273,12/22/2022,17,25,1
405274,12/22/2022,27,30,1
405275,12/22/2022,26,18,1
405276,12/22/2022,6,8,1
405277,12/22/2022,21,21,1
405278,12/22/2022,41,19,1
405279,12/22/2022,43,23,1
405280,12/22/2022,49,18,2
405281,12/22/2022,13,30,1
405282,12/22/2022,6,31,3
405283,12/22/2022,37,20,1
405284,12/22/2022,29,10,1
405285,12/22/2022,37,1,1
405286,12/22/2022,40,24,1
405287,12/22/2022,18,34,1
405288,12/22/2022,4,8,3
405289,12/22/2022,38,3,1
405290,12/22/2022,48,35,1
405291,12/22/2022,45,3,1
405292,12/22/2022,23,21,1
405293,12/22/2022,50,18,1
405294,12/22/2022,32,19,1
405295,12/22/2022,6,19,1
405296,12/22/2022,4,7,1
405297,12/22/2022,5,19,4
405298,12/22/2022,49,31,1
405299,12/22/2022,24,3,3
405300,12/22/2022,21,14,2
405301,12/22/2022,44,31,1
405302,12/22/2022,4,11,1
405303,12/22/2022,17,3,4
405304,12/22/2022,10,24,1
405305,12/22/2022,44,1,1
405306,12/22/2022,2,21,1
405307,12/22/2022,4,30,1
405308,12/22/2022,34,11,1
405309,12/22/2022,41,19,1
405310,12/22/2022,6,3,3
405311,12/22/2022,18,17,1
405312,12/22/2022,28,8,1
405313,12/22/2022,23,33,1
405314,12/22/2022,29,29,1
405315,12/22/2022,44,1,1
405316,12/22/2022,26,1,1
405317,12/22/2022,38,3,1
405318,12/22/2022,28,24,1
405319,12/22/2022,50,18,1
405320,12/22/2022,18,6,1
405321,12/22/2022,44,2,1
405322,12/22/2022,46,3,1
405323,12/22/2022,33,6,1
405324,12/22/2022,28,24,1
405325,12/22/2022,4,11,1
405326,12/22/2022,47,26,1
405327,12/22/2022,4,5,1
405328,12/22/2022,11,11,1
405329,12/22/2022,22,4,1
405330,12/22/2022,13,8,1
405331,12/22/2022,42,22,1
405332,12/22/2022,28,24,1
405333,12/22/2022,7,10,1
405334,12/22/2022,41,19,1
405335,12/22/2022,46,3,1
405336,12/22/2022,32,19,1
405337,12/22/2022,22,34,1
405338,12/22/2022,34,11,1
405339,12/22/2022,42,25,1
405340,12/22/2022,48,22,1
405341,12/22/2022,31,25,2
405342,12/22/2022,37,20,1
405343,12/22/2022,44,6,1
405344,12/22/2022,21,21,1
405345,12/22/2022,42,22,1
405346,12/22/2022,24,23,1
405347,12/22/2022,28,21,1
405348,12/22/2022,3,15,1
405349,12/22/2022,37,3,1
405350,12/22/2022,45,7,3
405351,12/22/2022,38,24,1
405352,12/22/2022,34,19,1
405353,12/22/2022,27,2,1
405354,12/22/2022,49,31,1
405355,12/22/2022,45,15,1
405356,12/22/2022,39,25,1
405357,12/22/2022,45,7,3
405358,12/22/2022,45,15,1
405359,12/22/2022,47,31,3
405360,12/22/2022,44,31,1
405361,12/22/2022,6,8,1
405362,12/22/2022,35,19,3
405363,12/22/2022,17,3,4
405364,12/22/2022,27,30,1
405365,12/22/2022,15,3,1
405366,12/22/2022,42,8,1
405367,12/22/2022,33,6,1
405368,12/22/2022,24,3,2
405369,12/22/2022,29,10,1
405370,12/22/2022,48,35,1
405371,12/22/2022,13,30,1
405372,12/22/2022,17,25,1
405373,12/22/2022,13,1,4
405374,12/22/2022,44,6,1
405375,12/22/2022,6,31,3
405376,12/22/2022,18,34,1
405377,12/22/2022,49,31,1
405378,12/22/2022,44,25,3
405379,12/22/2022,22,34,1
405380,12/22/2022,37,11,1
405381,12/22/2022,40,30,1
405382,12/22/2022,23,33,1
405383,12/22/2022,14,6,1
405384,12/22/2022,13,30,1
405385,12/22/2022,31,11,1
405386,12/22/2022,49,24,1
405387,12/22/2022,31,26,1
405388,12/22/2022,15,3,1
405389,12/22/2022,9,22,1
405390,12/22/2022,9,8,3
405391,12/22/2022,4,30,1
405392,12/22/2022,20,19,2
405393,12/22/2022,37,11,1
405394,12/22/2022,35,19,3
405395,12/22/2022,38,24,1
405396,12/22/2022,48,35,1
405397,12/22/2022,20,19,2
405398,12/22/2022,3,30,2
405399,12/22/2022,42,7,1
405400,12/22/2022,40,24,1
405401,12/22/2022,50,30,1
405402,12/22/2022,9,22,1
405403,12/22/2022,44,31,1
405404,12/22/2022,6,19,1
405405,12/22/2022,4,5,1
405406,12/22/2022,14,6,1
405407,12/22/2022,21,14,2
405408,12/22/2022,3,30,3
405409,12/22/2022,45,8,1
405410,12/22/2022,4,5,1
405411,12/22/2022,2,21,1
405412,12/22/2022,4,5,1
405413,12/22/2022,20,24,1
405414,12/22/2022,44,1,1
405415,12/22/2022,11,11,1
405416,12/22/2022,20,19,3
405417,12/22/2022,6,26,1
405418,12/22/2022,26,11,1
405419,12/22/2022,12,30,1
405420,12/22/2022,22,34,1
405421,12/22/2022,28,21,1
405422,12/22/2022,31,11,1
405423,12/22/2022,41,32,1
405424,12/22/2022,4,11,1
405425,12/22/2022,2,7,3
405426,12/22/2022,25,30,1
405427,12/22/2022,35,19,3
405428,12/22/2022,50,17,1
405429,12/22/2022,21,14,3
405430,12/22/2022,50,17,1
405431,12/22/2022,19,11,1
405432,12/22/2022,31,11,3
405433,12/22/2022,31,25,3
405434,12/22/2022,6,26,1
405435,12/22/2022,32,19,1
405436,12/22/2022,36,6,1
405437,12/22/2022,17,25,1
405438,12/22/2022,16,34,1
405439,12/22/2022,37,1,1
405440,12/22/2022,13,8,1
405441,12/22/2022,4,30,1
405442,12/22/2022,41,19,1
405443,12/22/2022,22,4,1
405444,12/22/2022,18,34,1
405445,12/22/2022,36,6,1
405446,12/22/2022,41,32,1
405447,12/22/2022,22,2,1
405448,12/22/2022,22,34,1
405449,12/22/2022,4,7,1
405450,12/22/2022,30,14,1
405451,12/22/2022,7,10,1
405452,12/22/2022,43,23,1
405453,12/22/2022,9,21,1
405454,12/22/2022,30,14,1
405455,12/22/2022,36,6,1
405456,12/22/2022,26,11,1
405457,12/22/2022,46,3,1
405458,12/22/2022,49,24,1
405459,12/22/2022,34,19,1
405460,12/22/2022,43,23,1
405461,12/22/2022,1,20,1
405462,12/22/2022,43,23,1
405463,12/22/2022,13,30,1
405464,12/22/2022,21,21,1
405465,12/22/2022,14,6,1
405466,12/22/2022,37,3,1
405467,12/22/2022,29,3,3
405468,12/22/2022,47,26,1
405469,12/22/2022,1,20,1
405470,12/22/2022,38,3,1
405471,12/22/2022,20,17,1
405472,12/22/2022,3,30,3
405473,12/22/2022,14,6,1
405474,12/22/2022,10,21,4
405475,12/22/2022,19,30,1
405476,12/22/2022,5,21,1
405477,12/22/2022,30,25,1
405478,12/22/2022,18,6,1
405479,12/22/2022,9,22,1
405480,12/22/2022,48,22,1
405481,12/22/2022,21,21,1
405482,12/22/2022,32,13,1
405483,12/22/2022,29,29,1
405484,12/22/2022,14,3,2
405485,12/22/2022,4,5,1
405486,12/22/2022,9,21,1
405487,12/22/2022,19,30,1
405488,12/22/2022,43,23,1
405489,12/22/2022,17,25,1
405490,12/22/2022,50,18,1
405491,12/22/2022,45,15,1
405492,12/22/2022,13,8,1
405493,12/22/2022,20,17,1
405494,12/22/2022,9,8,2
405495,12/22/2022,50,30,1
405496,12/22/2022,31,11,1
405497,12/22/2022,25,2,1
405498,12/22/2022,6,8,1
405499,12/22/2022,28,19,2
405500,12/22/2022,6,19,1
405501,12/22/2022,18,6,1
405502,12/22/2022,44,31,1
405503,12/22/2022,1,17,1
405504,12/22/2022,26,18,1
405505,12/22/2022,30,6,1
405506,12/22/2022,23,6,1
405507,12/22/2022,39,19,1
405508,12/22/2022,28,24,1
405509,12/22/2022,7,10,1
405510,12/22/2022,5,8,1
405511,12/22/2022,9,30,3
405512,12/22/2022,2,7,3
405513,12/22/2022,39,6,1
405514,12/22/2022,44,25,3
405515,12/22/2022,45,3,1
405516,12/22/2022,34,11,1
405517,12/22/2022,45,8,1
405518,12/22/2022,28,19,3
405519,12/22/2022,6,3,3
405520,12/22/2022,22,34,1
405521,12/22/2022,34,3,3
405522,12/22/2022,48,22,1
405523,12/22/2022,6,19,1
405524,12/22/2022,12,3,1
405525,12/22/2022,17,25,1
405526,12/22/2022,25,2,1
405527,12/22/2022,9,30,3
405528,12/22/2022,49,31,1
405529,12/22/2022,42,25,1
405530,12/22/2022,23,33,1
405531,12/22/2022,4,7,1
405532,12/22/2022,28,19,3
405533,12/22/2022,44,30,1
405534,12/22/2022,50,17,1
405535,12/22/2022,46,13,1
405536,12/22/2022,28,19,2
405537,12/23/2022,25,2,1
405538,12/23/2022,18,8,1
405539,12/23/2022,39,2,1
405540,12/23/2022,14,7,1
405541,12/23/2022,25,2,1
405542,12/23/2022,2,3,1
405543,12/23/2022,35,25,1
405544,12/23/2022,10,19,4
405545,12/23/2022,37,3,1
405546,12/23/2022,38,21,3
405547,12/23/2022,33,14,1
405548,12/23/2022,44,33,1
405549,12/23/2022,50,1,1
405550,12/23/2022,4,3,1
405551,12/23/2022,37,3,1
405552,12/23/2022,6,3,1
405553,12/23/2022,12,18,1
405554,12/23/2022,42,27,1
405555,12/23/2022,22,7,1
405556,12/23/2022,3,16,1
405557,12/23/2022,18,8,1
405558,12/23/2022,3,16,1
405559,12/23/2022,25,30,1
405560,12/23/2022,4,25,1
405561,12/23/2022,10,31,1
405562,12/23/2022,41,18,1
405563,12/23/2022,50,33,1
405564,12/23/2022,29,1,1
405565,12/23/2022,5,21,2
405566,12/23/2022,34,19,1
405567,12/23/2022,48,15,1
405568,12/23/2022,21,11,1
405569,12/23/2022,45,6,1
405570,12/23/2022,45,16,2
405571,12/23/2022,21,30,3
405572,12/23/2022,28,6,1
405573,12/23/2022,9,18,1
405574,12/23/2022,3,30,1
405575,12/23/2022,12,19,5
405576,12/23/2022,50,18,2
405577,12/23/2022,33,14,1
405578,12/23/2022,23,21,1
405579,12/23/2022,22,18,1
405580,12/23/2022,7,4,2
405581,12/23/2022,2,17,1
405582,12/23/2022,13,6,1
405583,12/23/2022,19,24,1
405584,12/23/2022,25,30,1
405585,12/23/2022,41,30,1
405586,12/23/2022,22,8,1
405587,12/23/2022,42,29,1
405588,12/23/2022,12,19,6
405589,12/23/2022,21,30,2
405590,12/23/2022,34,6,1
405591,12/23/2022,41,30,1
405592,12/23/2022,45,16,2
405593,12/23/2022,9,16,1
405594,12/23/2022,40,19,1
405595,12/23/2022,21,21,1
405596,12/23/2022,20,3,1
405597,12/23/2022,48,31,1
405598,12/23/2022,2,17,1
405599,12/23/2022,17,3,1
405600,12/23/2022,18,29,1
405601,12/23/2022,31,31,2
405602,12/23/2022,42,27,1
405603,12/23/2022,4,25,1
405604,12/23/2022,35,10,1
405605,12/23/2022,31,18,1
405606,12/23/2022,2,3,1
405607,12/23/2022,43,6,3
405608,12/23/2022,10,30,2
405609,12/23/2022,42,27,1
405610,12/23/2022,13,25,1
405611,12/23/2022,3,15,1
405612,12/23/2022,12,19,4
405613,12/23/2022,5,21,2
405614,12/23/2022,22,34,1
405615,12/23/2022,17,29,1
405616,12/23/2022,3,30,1
405617,12/23/2022,19,8,2
405618,12/23/2022,31,18,1
405619,12/23/2022,30,13,3
405620,12/23/2022,25,3,2
405621,12/23/2022,14,21,1
405622,12/23/2022,35,10,1
405623,12/23/2022,44,8,3
405624,12/23/2022,35,21,1
405625,12/23/2022,50,16,1
405626,12/23/2022,15,17,1
405627,12/23/2022,10,8,1
405628,12/23/2022,22,34,1
405629,12/23/2022,30,2,1
405630,12/23/2022,45,6,1
405631,12/23/2022,10,31,1
405632,12/23/2022,7,4,2
405633,12/23/2022,32,7,1
405634,12/23/2022,10,19,6
405635,12/23/2022,45,16,2
405636,12/23/2022,9,35,1
405637,12/23/2022,14,21,1
405638,12/23/2022,15,3,1
405639,12/23/2022,42,8,1
405640,12/23/2022,22,8,1
405641,12/23/2022,6,21,1
405642,12/23/2022,49,18,1
405643,12/23/2022,13,6,1
405644,12/23/2022,44,34,1
405645,12/23/2022,23,21,1
405646,12/23/2022,19,21,1
405647,12/23/2022,7,4,3
405648,12/23/2022,5,21,2
405649,12/23/2022,49,16,1
405650,12/23/2022,30,8,1
405651,12/23/2022,4,3,1
405652,12/23/2022,13,25,1
405653,12/23/2022,45,6,1
405654,12/23/2022,37,3,1
405655,12/23/2022,44,17,3
405656,12/23/2022,29,1,1
405657,12/23/2022,37,8,3
405658,12/23/2022,37,8,3
405659,12/23/2022,21,11,1
405660,12/23/2022,10,19,5
405661,12/23/2022,34,3,3
405662,12/23/2022,32,7,1
405663,12/23/2022,37,21,2
405664,12/23/2022,17,3,1
405665,12/23/2022,16,26,1
405666,12/23/2022,2,31,1
405667,12/23/2022,2,3,1
405668,12/23/2022,12,19,6
405669,12/23/2022,2,3,1
405670,12/23/2022,43,23,3
405671,12/23/2022,34,3,2
405672,12/23/2022,41,18,1
405673,12/23/2022,46,18,2
405674,12/23/2022,48,15,1
405675,12/23/2022,5,18,1
405676,12/23/2022,2,31,1
405677,12/23/2022,46,18,2
405678,12/23/2022,34,19,1
405679,12/23/2022,46,30,1
405680,12/23/2022,49,19,3
405681,12/23/2022,37,21,2
405682,12/23/2022,21,11,1
405683,12/23/2022,18,19,1
405684,12/23/2022,20,1,1
405685,12/23/2022,44,30,1
405686,12/23/2022,28,3,4
405687,12/23/2022,35,21,1
405688,12/23/2022,15,17,1
405689,12/23/2022,46,18,2
405690,12/23/2022,12,25,3
405691,12/23/2022,50,16,1
405692,12/23/2022,44,30,1
405693,12/23/2022,7,2,1
405694,12/23/2022,22,8,1
405695,12/23/2022,15,17,1
405696,12/23/2022,6,3,1
405697,12/23/2022,3,21,1
405698,12/23/2022,13,11,1
405699,12/23/2022,35,10,1
405700,12/23/2022,2,3,1
405701,12/23/2022,21,30,2
405702,12/23/2022,17,3,1
405703,12/23/2022,13,25,1
405704,12/23/2022,15,17,1
405705,12/23/2022,13,14,2
405706,12/23/2022,21,11,1
405707,12/23/2022,30,2,1
405708,12/23/2022,9,11,1
405709,12/23/2022,3,16,1
405710,12/23/2022,39,2,1
405711,12/23/2022,45,7,2
405712,12/23/2022,6,8,1
405713,12/23/2022,39,2,1
405714,12/23/2022,6,3,1
405715,12/23/2022,37,8,2
405716,12/23/2022,17,3,1
405717,12/23/2022,42,29,1
405718,12/23/2022,30,6,1
405719,12/23/2022,49,16,1
405720,12/23/2022,10,19,5
405721,12/23/2022,42,29,1
405722,12/23/2022,47,7,2
405723,12/23/2022,10,19,5
405724,12/23/2022,10,1,3
405725,12/23/2022,31,17,1
405726,12/23/2022,12,19,5
405727,12/23/2022,17,29,1
405728,12/23/2022,6,21,1
405729,12/23/2022,7,2,1
405730,12/23/2022,18,1,1
405731,12/23/2022,45,14,1
405732,12/23/2022,42,27,1
405733,12/23/2022,10,19,6
405734,12/23/2022,45,6,1
405735,12/23/2022,39,27,1
405736,12/23/2022,3,21,1
405737,12/23/2022,3,16,1
405738,12/23/2022,18,3,1
405739,12/23/2022,10,9,1
405740,12/23/2022,24,11,1
405741,12/23/2022,28,6,1
405742,12/23/2022,35,25,1
405743,12/23/2022,14,23,1
405744,12/23/2022,13,14,2
405745,12/23/2022,43,31,1
405746,12/23/2022,28,6,1
405747,12/23/2022,42,27,1
405748,12/23/2022,43,3,4
405749,12/23/2022,28,6,1
405750,12/23/2022,12,18,1
405751,12/23/2022,39,25,3
405752,12/23/2022,49,3,1
405753,12/23/2022,48,31,1
405754,12/23/2022,18,8,1
405755,12/23/2022,15,3,1
405756,12/23/2022,33,25,1
405757,12/23/2022,17,8,2
405758,12/23/2022,49,25,2
405759,12/23/2022,49,19,3
405760,12/23/2022,31,25,1
405761,12/23/2022,17,8,2
405762,12/23/2022,37,24,1
405763,12/23/2022,17,21,2
405764,12/23/2022,37,21,2
405765,12/23/2022,38,8,1
405766,12/23/2022,37,3,1
405767,12/23/2022,49,18,1
405768,12/23/2022,9,30,1
405769,12/23/2022,49,18,1
405770,12/23/2022,37,3,1
405771,12/23/2022,7,19,1
405772,12/23/2022,44,33,1
405773,12/23/2022,47,7,3
405774,12/23/2022,2,3,1
405775,12/23/2022,40,19,1
405776,12/23/2022,41,18,1
405777,12/23/2022,31,17,1
405778,12/23/2022,43,23,2
405779,12/23/2022,46,7,1
405780,12/23/2022,22,34,1
405781,12/23/2022,29,6,1
405782,12/23/2022,14,7,1
405783,12/23/2022,17,29,1
405784,12/23/2022,29,34,1
405785,12/23/2022,32,15,1
405786,12/23/2022,46,18,2
405787,12/23/2022,45,6,1
405788,12/23/2022,2,3,1
405789,12/23/2022,24,8,1
405790,12/23/2022,3,16,1
405791,12/23/2022,13,14,2
405792,12/23/2022,9,16,1
405793,12/23/2022,31,31,2
405794,12/23/2022,49,25,2
405795,12/23/2022,25,30,1
405796,12/23/2022,19,6,1
405797,12/23/2022,6,8,1
405798,12/23/2022,43,23,3
405799,12/23/2022,9,21,3
405800,12/23/2022,42,8,1
405801,12/23/2022,42,22,1
405802,12/23/2022,10,19,5
405803,12/23/2022,45,14,1
405804,12/23/2022,44,30,1
405805,12/23/2022,32,7,1
405806,12/23/2022,17,3,1
405807,12/23/2022,33,14,1
405808,12/23/2022,37,3,1
405809,12/23/2022,12,8,1
405810,12/23/2022,6,21,1
405811,12/23/2022,39,2,1
405812,12/23/2022,32,15,1
405813,12/23/2022,6,21,1
405814,12/23/2022,37,21,3
405815,12/23/2022,47,7,3
405816,12/23/2022,11,18,4
405817,12/23/2022,19,6,1
405818,12/23/2022,49,8,3
405819,12/23/2022,44,34,1
405820,12/23/2022,12,1,1
405821,12/23/2022,18,8,1
405822,12/23/2022,32,7,1
405823,12/23/2022,16,26,1
405824,12/23/2022,30,8,1
405825,12/23/2022,13,6,1
405826,12/23/2022,49,19,3
405827,12/23/2022,39,27,1
405828,12/23/2022,49,25,3
405829,12/23/2022,31,13,1
405830,12/23/2022,33,25,1
405831,12/23/2022,18,29,1
405832,12/23/2022,9,16,1
405833,12/23/2022,3,27,1
405834,12/23/2022,41,18,1
405835,12/23/2022,31,1,1
405836,12/23/2022,10,1,3
405837,12/23/2022,21,11,1
405838,12/23/2022,12,8,1
405839,12/23/2022,31,25,1
405840,12/23/2022,17,29,1
405841,12/23/2022,7,19,1
405842,12/23/2022,39,27,1
405843,12/23/2022,11,18,4
405844,12/23/2022,13,14,3
405845,12/23/2022,7,2,1
405846,12/23/2022,18,5,1
405847,12/23/2022,2,17,1
405848,12/23/2022,17,29,1
405849,12/23/2022,49,18,1
405850,12/23/2022,9,16,1
405851,12/23/2022,13,14,3
405852,12/23/2022,9,16,1
405853,12/23/2022,17,29,1
405854,12/23/2022,18,8,1
405855,12/23/2022,10,1,4
405856,12/23/2022,13,25,1
405857,12/23/2022,21,11,1
405858,12/23/2022,37,15,1
405859,12/23/2022,29,34,1
405860,12/23/2022,6,8,1
405861,12/23/2022,15,17,1
405862,12/23/2022,38,8,1
405863,12/23/2022,36,31,1
405864,12/23/2022,42,29,1
405865,12/23/2022,19,21,1
405866,12/23/2022,33,11,1
405867,12/23/2022,19,6,1
405868,12/23/2022,50,16,1
405869,12/23/2022,33,14,1
405870,12/23/2022,14,23,1
405871,12/23/2022,50,18,3
405872,12/23/2022,23,21,1
405873,12/23/2022,23,21,1
405874,12/23/2022,12,18,1
405875,12/23/2022,47,7,3
405876,12/23/2022,10,9,1
405877,12/23/2022,22,18,1
405878,12/23/2022,13,6,1
405879,12/23/2022,20,7,1
405880,12/23/2022,29,6,1
405881,12/23/2022,28,6,1
405882,12/23/2022,21,14,6
405883,12/23/2022,6,8,1
405884,12/23/2022,45,16,3
405885,12/23/2022,22,7,1
405886,12/23/2022,21,14,6
405887,12/23/2022,3,27,1
405888,12/23/2022,50,18,3
405889,12/23/2022,45,6,1
405890,12/23/2022,9,3,4
405891,12/23/2022,31,17,1
405892,12/23/2022,17,21,3
405893,12/23/2022,4,3,1
405894,12/23/2022,48,15,1
405895,12/23/2022,22,7,1
405896,12/23/2022,5,21,2
405897,12/23/2022,7,2,1
405898,12/23/2022,15,17,1
405899,12/23/2022,37,24,1
405900,12/23/2022,20,1,1
405901,12/23/2022,5,21,2
405902,12/23/2022,17,21,2
405903,12/23/2022,39,10,1
405904,12/23/2022,48,4,1
405905,12/23/2022,2,17,1
405906,12/23/2022,10,19,6
405907,12/23/2022,9,11,1
405908,12/23/2022,12,9,1
405909,12/23/2022,50,16,1
405910,12/23/2022,41,18,1
405911,12/23/2022,19,24,1
405912,12/23/2022,30,8,1
405913,12/23/2022,34,19,1
405914,12/23/2022,31,31,2
405915,12/23/2022,3,21,1
405916,12/23/2022,44,17,2
405917,12/23/2022,3,27,1
405918,12/23/2022,49,8,4
405919,12/23/2022,18,8,1
405920,12/23/2022,32,7,1
405921,12/23/2022,23,21,1
405922,12/23/2022,38,21,3
